"ID","Player","Team","Position","RkOv","Status","Age","Opponent","Salary","Contract","FPts","Bye","Ros %","GP","Yds/A","Yds/C","Pa0-9","Pa10-19","Pa20-29","Pa30-39","Pa40-49","Pa50+","LgPa","Ru0-9","Ru10-19","Ru20-29","Ru30-39","Ru40-49","Ru50+","LgRu","Rc0-9","Rc10-19","Rc20-29","Rc30-39","Rc40-49","Rc50+","LgRc","F","TO"
"*04cda*","Davis Webb","NYG","QB","1033","FA","28","NYG 16<br/>@PHI 22 F","500,000","1st","0","9","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01tr2*","Joe Webb","(N/A)","QB","5738","FA","36","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061bb*","Raleigh Webb","BAL/NE","WR","5742","FA","25","Bye","500,000","1st","0","10","0%","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ms6*","Ralph Webb","(N/A)","RB","5743","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ype*","Mike Weber","NYG","RB","5746","FA","25","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05009*","Nsimba Webster","CHI","WR","1436","FA","27","MIN 29<br/>@CHI 13 F","500,000","1st","0","14","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rwt*","Connor Wedington","SF/SEA","WR","5750","FA","23","LAR 16<br/>@SEA 19 F","500,000","9th","0","11","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02j8d*","Brandon Weeden","(N/A)","QB","5751","FA","39","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001e7*","Eric Weems","(N/A)","WR","5752","FA","37","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ot8*","Brandon Wegher","(N/A)","RB","5753","FA","32","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*040m1*","Matt Weiser","(N/A)","TE","5754","FA","30","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*002em*","Wes Welker","(N/A)","WR","5755","FA","41","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04oqg*","Elijah Wellman","(N/A)","RB","5757","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04olr*","David Wells","TEN/TB","TE","5759","FA","27","TB 17<br/>@ATL 30 F","500,000","1st","0","11","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rxr*","Pro Wells","(N/A)","TE","5761","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ci3*","Keith Wenning","(N/A)","QB","5762","FA","32","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zgd*","Ari Werts","(N/A)","TE","5764","FA","26","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0504l*","Alex Wesley","(N/A)","WR","5765","FA","27","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zge*","Braeden West","(N/A)","RB","5767","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03cqv*","Charcandrick West","(N/A)","RB","5768","FA","31","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03cfc*","Terrance West","(N/A)","RB","5769","FA","32","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ce0*","Dede Westbrook","GB","WR","5770","FA","29","DET 20<br/>@GB 16 F","500,000","1st","0","14","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03p8m*","Tevin Westbrook","(N/A)","TE","5771","FA","30","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04hkf*","Jordan Westerkamp","(N/A)","WR","5773","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060t7*","Isaiah Weston","CLE","WR","5774","FA","25","CLE 14<br/>@PIT 28 F","500,000","1st","0","9","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02jm5*","Griff Whalen","(N/A)","WR","5776","FA","33","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05jm5*","Devwah Whaley","(N/A)","RB","5777","FA","25","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061he*","Keric Wheatfall","PHI","WR","5780","FA","23","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02zu2*","Markus Wheaton","(N/A)","WR","5781","FA","32","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04cxr*","Robert Wheelwright","(N/A)","WR","5783","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0504m*","Reggie White Jr.","(N/A)","WR","5785","FA","27","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05jg7*","Cody White","PIT","WR","1535","FA","24","CLE 14<br/>@PIT 28 F","500,000","1st","0","9","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*046g4*","Darius White","(N/A)","WR","5790","FA","31","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ovm*","DeAndrew White","BAL","WR","5791","FA","31","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04osr*","KaRaun White","(N/A)","WR","5795","FA","29","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zgf*","Papi White","TEN","WR","5798","FA","26","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04col*","Tim White","(N/A)","WR","5799","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061d4*","ZaQuandre White","MIA","RB","5800","FA","24","NYJ 6<br/>@MIA 11 F","500,000","1st","0","11","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03p3e*","Lucky Whitehead","(N/A)","WR","5802","FA","30","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*002ts*","Charlie Whitehurst","(N/A)","QB","5804","FA","40","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04cxe*","Kermit Whitfield","(N/A)","WR","5805","FA","29","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04csg*","Isaac Whitney","(N/A)","WR","5808","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02y45*","Fozzy Whittaker","(N/A)","RB","5809","FA","34","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zgg*","Kerrith Whyte","GB","RB","5811","FA","26","DET 20<br/>@GB 16 F","500,000","1st","0","14","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*040uf*","Cole Wick","(N/A)","TE","5812","FA","29","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mst*","Jake Wieneke","(N/A)","WR","5816","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05jug*","Nate Wieting","(N/A)","TE","5817","FA","26","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*040qz*","Brandon Wilds","(N/A)","RB","5823","FA","29","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zgh*","Manny Wilkins","(N/A)","QB","5831","FA","27","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ooq*","Jimmy Williams III","(N/A)","WR","5835","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zgi*","Aeris Williams","(N/A)","RB","5838","FA","27","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03cfv*","Andre Williams","(N/A)","RB","5839","FA","30","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05jwo*","Antonio Williams","NYG","RB","5841","FA","25","Bye","500,000","9th","0","","0%","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0306t*","Brandon Williams","(N/A)","TE","5844","FA","35","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*040x9*","Bryce Williams","(N/A)","TE","5847","FA","30","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rl9*","Carson Williams","(N/A)","TE","5848","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04cdo*","Chad Williams","(N/A)","WR","5849","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041fa*","Dalyn Williams","(N/A)","QB","5851","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04iy8*","Daniel Williams","(N/A)","WR","5853","FA","27","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04oj7*","David Williams","(N/A)","RB","5856","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0035h*","DeAngelo Williams","(N/A)","RB","5857","FA","39","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wky*","DeShon Williams","(N/A)","TE","5858","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060t8*","Devon Williams","(N/A)","WR","5861","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zgj*","Dexter Williams","(N/A)","RB","5862","FA","26","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*040m2*","Dom Williams","(N/A)","WR","5863","FA","32","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0410l*","Duke Williams","BUF","WR","5864","FA","29","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04cxs*","Jalen Williams","(N/A)","WR","5870","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zgk*","James Williams","(N/A)","RB","5871","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04cr2*","Jarveon Williams","(N/A)","RB","5873","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ceg*","Joe Williams","(N/A)","RB","5875","FA","29","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02a5d*","Jonathan Williams","(N/A)","RB","5877","FA","34","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04v96*","Julian Williams","(N/A)","WR","5881","FA","26","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ole*","Karlos Williams","(N/A)","RB","5882","FA","29","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03qb8*","Kasen Williams","(N/A)","WR","5883","FA","30","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02zyc*","Kerwynn Williams","(N/A)","RB","5884","FA","31","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05jwc*","Kyle Williams","(N/A)","WR","5887","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zgl*","Malcolm Williams","(N/A)","WR","5889","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04onl*","Malik Williams","(N/A)","RB","5890","FA","26","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061d6*","Malik Williams","(N/A)","WR","5891","FA","24","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ryl*","Marlon Williams","(N/A)","WR","5894","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04chq*","Marquez Williams","(N/A)","RB","5895","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0413b*","Marquise Williams","(N/A)","QB","5896","FA","30","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0309p*","Nick Williams","(N/A)","WR","5899","FA","32","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rxq*","Pooka Williams","(N/A)","RB,WR","5901","FA","23","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03zb5*","Ryan Williams","(N/A)","QB","5905","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rri*","Seth Williams","JAX","WR","5906","FA","23","TEN 16<br/>@JAX 20 F","500,000","1st","0","11","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04cr3*","Stanley Williams","(N/A)","RB","5908","FA","27","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ost*","Taj Williams","(N/A)","WR","5911","FA","30","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02zts*","Terrance Williams","(N/A)","WR","5913","FA","33","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*045ce*","Terry Williams","(N/A)","RB","5914","FA","31","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yoz*","Trayveon Williams","CIN","RB","731","FA","25","Bye","500,000","1st","0","10","0%","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03oy5*","Trey Williams","(N/A)","RB","5920","FA","30","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*040ve*","Wendall Williams","(N/A)","WR","5924","FA","32","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*040wk*","Jordan Williams-Lambert","(N/A)","WR","5926","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04osq*","Derrick Willies","CLE","WR","5930","FA","28","CLE 14<br/>@PIT 28 F","500,000","1st","0","9","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04omx*","Corey Willis","(N/A)","WR","5931","FA","27","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zgn*","Damion Willis","PIT","WR","5932","FA","25","CLE 14<br/>@PIT 28 F","500,000","1st","0","9","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y7d*","Ryan Willis","(N/A)","QB","5935","FA","26","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02zwd*","Luke Willson","(N/A)","TE","5937","FA","33","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04cmr*","Bobo Wilson","(N/A)","WR","5940","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ypb*","Caleb Wilson","(N/A)","TE","5942","FA","26","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04p1d*","Clayton Wilson","(N/A)","TE","5943","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04clt*","Dontre Wilson","(N/A)","WR","5944","FA","28","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02zyg*","Marquess Wilson","(N/A)","WR","5951","FA","30","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ms8*","Nick Wilson","(N/A)","RB","5952","FA","0","Bye","500,000","9th","0","","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
